Project Name,File Name,Method Name,Start Line,End Line,Method Code,Documentation,Code With Doc,TokenID
decrypters,DebridlinkFrTorrent.py,wait_for_server_dl,260,293,"def wait_for_server_dl(self, torrent_id):                self.pyfile.set_custom_status(""torrent"")        self.pyfile.set_progress(0)        while True:            api_data = self.api_request_safe(""v2/seedbox/activity"", get={""ids"": torrent_id})            if not api_data[""success""]:                self.fail(                    ""{} (code: {})"".format(                        api_data.get(                            ""error_description"",                            api_data.get(                                ""error_description"", error_description(api_data[""error""])                            ),                        ),                        api_data[""error""],                    )                )            if not api_data[""value""]:                self.fail(""Torrent deleted from server"")            progress = int(api_data[""value""][torrent_id][""downloadPercent""])            self.pyfile.set_progress(progress)            if progress == 100:                break            self.sleep(5)        self.pyfile.set_progress(100)",Show progress while the server does the download ,"def wait_for_server_dl(self, torrent_id):        """""" Show progress while the server does the download """"""        self.pyfile.set_custom_status(""torrent"")        self.pyfile.set_progress(0)        while True:            api_data = self.api_request_safe(""v2/seedbox/activity"", get={""ids"": torrent_id})            if not api_data[""success""]:                self.fail(                    ""{} (code: {})"".format(                        api_data.get(                            ""error_description"",                            api_data.get(                                ""error_description"", error_description(api_data[""error""])                            ),                        ),                        api_data[""error""],                    )                )            if not api_data[""value""]:                self.fail(""Torrent deleted from server"")            progress = int(api_data[""value""][torrent_id][""downloadPercent""])            self.pyfile.set_progress(progress)            if progress == 100:                break            self.sleep(5)        self.pyfile.set_progress(100)

Show progress while the server does the download ",d0122804-5471-451d-8509-17db816424ea
decrypters,DebridlinkFrTorrent.py,delete_torrent_from_server,295,320,"def delete_torrent_from_server(self, torrent_id):                url = ""{}v2/seedbox/{}/remove"".format(self.API_URL, torrent_id)        self.log_debug(""DELETE URL {}"".format(url))        c = pycurl.Curl()        c.setopt(pycurl.URL, url)        c.setopt(pycurl.SSL_VERIFYPEER, 0)        c.setopt(pycurl.USERAGENT, ""pyLoad/{}"".format(self.pyload.version))        c.setopt(            pycurl.HTTPHEADER,            [                ""Authorization: Bearer "" + self.api_token,                ""Accept: */*"",                ""Accept-Language: en-US,en"",                ""Accept-Charset: ISO-8859-1,utf-8;q=0.7,*;q=0.7"",                ""Connection: keep-alive"",                ""Keep-Alive: 300"",                ""Expect:"",            ],        )        c.setopt(pycurl.CUSTOMREQUEST, ""DELETE"")        c.perform()        code = c.getinfo(pycurl.RESPONSE_CODE)        c.close()        return code",Remove the torrent from the server ,"def delete_torrent_from_server(self, torrent_id):        """""" Remove the torrent from the server """"""        url = ""{}v2/seedbox/{}/remove"".format(self.API_URL, torrent_id)        self.log_debug(""DELETE URL {}"".format(url))        c = pycurl.Curl()        c.setopt(pycurl.URL, url)        c.setopt(pycurl.SSL_VERIFYPEER, 0)        c.setopt(pycurl.USERAGENT, ""pyLoad/{}"".format(self.pyload.version))        c.setopt(            pycurl.HTTPHEADER,            [                ""Authorization: Bearer "" + self.api_token,                ""Accept: */*"",                ""Accept-Language: en-US,en"",                ""Accept-Charset: ISO-8859-1,utf-8;q=0.7,*;q=0.7"",                ""Connection: keep-alive"",                ""Keep-Alive: 300"",                ""Expect:"",            ],        )        c.setopt(pycurl.CUSTOMREQUEST, ""DELETE"")        c.perform()        code = c.getinfo(pycurl.RESPONSE_CODE)        c.close()        return code

Remove the torrent from the server ",214e0148-6488-4eb8-a201-ad595178720a
decrypters,DebridlinkFrTorrent.py,decrypt,322,341,"def decrypt(self, pyfile):        self.tmp_file = None        if ""DebridlinkFr"" not in self.pyload.account_manager.plugins:            self.fail(self._(""This plugin requires an active Debrid-slink.fr account""))        self.account = self.pyload.account_manager.get_account_plugin(""DebridlinkFr"")        if len(self.account.accounts) == 0:            self.fail(self._(""This plugin requires an active Debrid-slink.fr account""))        self.api_token = self.account.accounts[list(self.account.accounts.keys())[0]][            ""api_token""        ]        torrent_id, torrent_urls = self.send_request_to_server()        self.wait_for_server_dl(torrent_id)        self.packages = [(pyfile.package().name, torrent_urls, pyfile.package().name)]        if self.tmp_file:            os.remove(self.tmp_file)",,"def decrypt(self, pyfile):        self.tmp_file = None        if ""DebridlinkFr"" not in self.pyload.account_manager.plugins:            self.fail(self._(""This plugin requires an active Debrid-slink.fr account""))        self.account = self.pyload.account_manager.get_account_plugin(""DebridlinkFr"")        if len(self.account.accounts) == 0:            self.fail(self._(""This plugin requires an active Debrid-slink.fr account""))        self.api_token = self.account.accounts[list(self.account.accounts.keys())[0]][            ""api_token""        ]        torrent_id, torrent_urls = self.send_request_to_server()        self.wait_for_server_dl(torrent_id)        self.packages = [(pyfile.package().name, torrent_urls, pyfile.package().name)]        if self.tmp_file:            os.remove(self.tmp_file)",887b1ea8-5f9a-4917-afac-0b8e02621186
decrypters,Dereferer.py,_log,36,38,"def _log(self, level, plugintype, pluginname, args, kwargs):        args = (self.PLUGIN_NAME,) + args        return super()._log(level, plugintype, pluginname, args, kwargs)",,"def _log(self, level, plugintype, pluginname, args, kwargs):        args = (self.PLUGIN_NAME,) + args        return super()._log(level, plugintype, pluginname, args, kwargs)",e5ba3241-f501-4863-92bc-23c02bf91553
decrypters,Dereferer.py,init,40,52,"def init(self):        self.__pattern__ = self.pyload.plugin_manager.decrypter_plugins[self.classname][            ""pattern""        ]  # TODO: Recheck in 0.6.x        self.PLUGIN_DOMAIN = (            re.match(self.__pattern__, self.pyfile.url).group(""DOMAIN"").lower()        )        self.PLUGIN_NAME = """".join(            part.capitalize()            for part in re.split(r""\.|\d+|-"", self.PLUGIN_DOMAIN)            if part != "".""        )",,"def init(self):        self.__pattern__ = self.pyload.plugin_manager.decrypter_plugins[self.classname][            ""pattern""        ]  # TODO: Recheck in 0.6.x        self.PLUGIN_DOMAIN = (            re.match(self.__pattern__, self.pyfile.url).group(""DOMAIN"").lower()        )        self.PLUGIN_NAME = """".join(            part.capitalize()            for part in re.split(r""\.|\d+|-"", self.PLUGIN_DOMAIN)            if part != "".""        )",6e8023f2-0403-4f2e-bb5b-b92ea1b74cf3
decrypters,Dereferer.py,get_links,54,55,"def get_links(self):        return [self.info[""pattern""][""LINK""]]",,"def get_links(self):        return [self.info[""pattern""][""LINK""]]",e1b351b6-da3b-437f-8bf0-3310aed615d9
decrypters,DevhostStFolder.py,check_name_size,44,79,"def check_name_size(self, getinfo=True):        if not self.info or getinfo:            self.log_debug(f""File info (BEFORE): {self.info}"")            self.info.update(self.get_info(self.pyfile.url, self.data))            self.log_debug(f""File info (AFTER): {self.info}"")        try:            if self.info[""pattern""][""ID""] == ""0"":                raise Exception            p = r'href=""(.+?)"">Back to \w+<'            m = re.search(p, self.data)            html = self.load(                urllib.parse.urljoin(""http://d-h.st/"", m.group(1)), cookies=False            )            p = r'\?fld_id={}.*?"">(.+?)<'.format(self.info[""pattern""][""ID""])            m = re.search(p, html)            self.pyfile.name = m.group(1)        except Exception as exc:            self.log_debug(                exc, exc_info=self.pyload.debug > 1, stack_info=self.pyload.debug > 2            )            self.pyfile.name = self.info[""pattern""][""USER""]        try:            folder = self.info[""folder""] = self.pyfile.name        except Exception:            pass        self.log_debug(            ""File name: {}"".format(self.pyfile.name),            ""File folder: {}"".format(self.pyfile.name),        )",,"def check_name_size(self, getinfo=True):        if not self.info or getinfo:            self.log_debug(f""File info (BEFORE): {self.info}"")            self.info.update(self.get_info(self.pyfile.url, self.data))            self.log_debug(f""File info (AFTER): {self.info}"")        try:            if self.info[""pattern""][""ID""] == ""0"":                raise Exception            p = r'href=""(.+?)"">Back to \w+<'            m = re.search(p, self.data)            html = self.load(                urllib.parse.urljoin(""http://d-h.st/"", m.group(1)), cookies=False            )            p = r'\?fld_id={}.*?"">(.+?)<'.format(self.info[""pattern""][""ID""])            m = re.search(p, html)            self.pyfile.name = m.group(1)        except Exception as exc:            self.log_debug(                exc, exc_info=self.pyload.debug > 1, stack_info=self.pyload.debug > 2            )            self.pyfile.name = self.info[""pattern""][""USER""]        try:            folder = self.info[""folder""] = self.pyfile.name        except Exception:            pass        self.log_debug(            ""File name: {}"".format(self.pyfile.name),            ""File folder: {}"".format(self.pyfile.name),        )",9af850e6-22b5-4e2c-a560-debe72b2a75a
decrypters,EmbeduploadCom.py,decrypt,41,62,"def decrypt(self, pyfile):        self.data = self.load(pyfile.url)        tmp_links = []        m = re.findall(self.LINK_PATTERN, self.data)        if m is not None:            prefered_set = set(self.config.get(""preferedHoster"").split(""|""))            prefered_set = [s.lower().split(""."")[0] for s in prefered_set]            self.log_debug(f""PF: {prefered_set}"")            tmp_links.extend(x[1] for x in m if x[0] in prefered_set)            self.links = self.get_location(tmp_links)            if not self.links:                ignored_set = set(self.config.get(""ignoredHoster"").split(""|""))                ignored_set = [s.lower().split(""."")[0] for s in ignored_set]                self.log_debug(f""IG: {ignored_set}"")                tmp_links.extend(x[1] for x in m if x[0] not in ignored_set)                self.links = self.get_location(tmp_links)",,"def decrypt(self, pyfile):        self.data = self.load(pyfile.url)        tmp_links = []        m = re.findall(self.LINK_PATTERN, self.data)        if m is not None:            prefered_set = set(self.config.get(""preferedHoster"").split(""|""))            prefered_set = [s.lower().split(""."")[0] for s in prefered_set]            self.log_debug(f""PF: {prefered_set}"")            tmp_links.extend(x[1] for x in m if x[0] in prefered_set)            self.links = self.get_location(tmp_links)            if not self.links:                ignored_set = set(self.config.get(""ignoredHoster"").split(""|""))                ignored_set = [s.lower().split(""."")[0] for s in ignored_set]                self.log_debug(f""IG: {ignored_set}"")                tmp_links.extend(x[1] for x in m if x[0] not in ignored_set)                self.links = self.get_location(tmp_links)",7b86e9cf-1f2c-45dd-a15e-6c7daf58bf55
decrypters,EmbeduploadCom.py,get_location,64,73,"def get_location(self, tmp_links):        new_links = []        for link in tmp_links:            try:                header = self.load(link, just_header=True)                if ""location"" in header:                    new_links.append(header.get(""location""))            except BadHeader:                pass        return new_links",,"def get_location(self, tmp_links):        new_links = []        for link in tmp_links:            try:                header = self.load(link, just_header=True)                if ""location"" in header:                    new_links.append(header.get(""location""))            except BadHeader:                pass        return new_links",d056a91e-0d62-447c-90cb-a6d625fdab9f
decrypters,FilecryptCc.py,setup,57,69,"def setup(self):        self.urls = []        try:            self.req.http.close()        except Exception:            pass        self.req.http = HTTPRequest(            cookies=self.req.cj,            options=self.pyload.request_factory.get_options(),            limit=2_000_000,        )",,"def setup(self):        self.urls = []        try:            self.req.http.close()        except Exception:            pass        self.req.http = HTTPRequest(            cookies=self.req.cj,            options=self.pyload.request_factory.get_options(),            limit=2_000_000,        )",0dac4f4e-c61d-4583-9f0d-45a5b8b9fd82
decrypters,FilecryptCc.py,decrypt,71,105,"def decrypt(self, pyfile):        pyfile.url = replace_patterns(pyfile.url, self.URL_REPLACEMENTS)        self.data = self._filecrypt_load_url(pyfile.url)        # @NOTE: ""content notfound"" is NOT a typo        if (            ""content notfound"" in self.data            or "">File <strong>not</strong> found<"" in self.data        ):            self.offline()        self.handle_password_protection()        self.site_with_links = self.handle_captcha(pyfile.url)        if self.site_with_links is None:            self.retry_captcha()        elif self.site_with_links == """":            self.retry()        if self.config.get(""handle_mirror_pages""):            self.handle_mirror_pages()        for handle in (            self.handle_CNL,            self.handle_weblinks,            self.handle_dlc_container,        ):            handle()            if self.urls:                self.packages = [                    (pyfile.package().name, self.urls, pyfile.package().name)                ]                return",,"def decrypt(self, pyfile):        pyfile.url = replace_patterns(pyfile.url, self.URL_REPLACEMENTS)        self.data = self._filecrypt_load_url(pyfile.url)        # @NOTE: ""content notfound"" is NOT a typo        if (            ""content notfound"" in self.data            or "">File <strong>not</strong> found<"" in self.data        ):            self.offline()        self.handle_password_protection()        self.site_with_links = self.handle_captcha(pyfile.url)        if self.site_with_links is None:            self.retry_captcha()        elif self.site_with_links == """":            self.retry()        if self.config.get(""handle_mirror_pages""):            self.handle_mirror_pages()        for handle in (            self.handle_CNL,            self.handle_weblinks,            self.handle_dlc_container,        ):            handle()            if self.urls:                self.packages = [                    (pyfile.package().name, self.urls, pyfile.package().name)                ]                return",6df8de80-2d01-4d4f-99f1-ea00baad4cad
decrypters,FilecryptCc.py,handle_mirror_pages,107,116,"def handle_mirror_pages(self):        if ""mirror="" not in self.site_with_links:            return        mirror = re.findall(self.MIRROR_PAGE_PATTERN, self.site_with_links)        self.log_info(self._(""Found {} mirrors"").format(len(mirror)))        for i in mirror[1:]:            self.site_with_links = self.site_with_links + self._filecrypt_load_url(i)",,"def handle_mirror_pages(self):        if ""mirror="" not in self.site_with_links:            return        mirror = re.findall(self.MIRROR_PAGE_PATTERN, self.site_with_links)        self.log_info(self._(""Found {} mirrors"").format(len(mirror)))        for i in mirror[1:]:            self.site_with_links = self.site_with_links + self._filecrypt_load_url(i)",caf0bf72-3697-44bf-9061-3c1e84d78465
decrypters,FilecryptCc.py,handle_password_protection,118,139,"def handle_password_protection(self):        if (            re.search(                r'div class=""input"">\s*<input type=""text"" name=""password"" id=""p4assw0rt""',                self.data,            )            is None        ):            return        self.log_info(self._(""Folder is password protected""))        password = self.get_password()        if not password:            self.fail(                self._(""Please enter the password in package section and try again"")            )        self.data = self._filecrypt_load_url(            self.pyfile.url, post={""password"": password}        )",,"def handle_password_protection(self):        if (            re.search(                r'div class=""input"">\s*<input type=""text"" name=""password"" id=""p4assw0rt""',                self.data,            )            is None        ):            return        self.log_info(self._(""Folder is password protected""))        password = self.get_password()        if not password:            self.fail(                self._(""Please enter the password in package section and try again"")            )        self.data = self._filecrypt_load_url(            self.pyfile.url, post={""password"": password}        )",a59c9e97-af96-499c-bce0-af7bab29b1b5
decrypters,FilecryptCc.py,handle_captcha,141,171,"def handle_captcha(self, submit_url):        if re.search(self.CAPTCHA_PATTERN, self.data):            for handle in (                self._handle_internal_captcha,                self._handle_circle_captcha,                self._handle_solvemedia_captcha,                self._handle_keycaptcha_captcha,                self._handle_coinhive_captcha,                self._handle_recaptcha_captcha,            ):                res = handle(submit_url)                if res is None:                    continue                elif res == """":                    return res                if re.search(self.CAPTCHA_PATTERN, res):                    return None                else:                    return res            else:                self.log_warning(self._(""Unknown captcha found, retrying""))                return """"        else:            self.log_info(self._(""No captcha found""))            return self.data",,"def handle_captcha(self, submit_url):        if re.search(self.CAPTCHA_PATTERN, self.data):            for handle in (                self._handle_internal_captcha,                self._handle_circle_captcha,                self._handle_solvemedia_captcha,                self._handle_keycaptcha_captcha,                self._handle_coinhive_captcha,                self._handle_recaptcha_captcha,            ):                res = handle(submit_url)                if res is None:                    continue                elif res == """":                    return res                if re.search(self.CAPTCHA_PATTERN, res):                    return None                else:                    return res            else:                self.log_warning(self._(""Unknown captcha found, retrying""))                return """"        else:            self.log_info(self._(""No captcha found""))            return self.data",a9521fff-94f1-4d3b-bf65-1535a6d2d41c
decrypters,FilecryptCc.py,_handle_internal_captcha,173,187,"def _handle_internal_captcha(self, url):        m = re.search(self.INTERNAL_CAPTCHA_PATTERN, self.data)        if m is not None:            captcha_url = urllib.parse.urljoin(self.pyfile.url, m.group(1))            self.log_debug(f""Internal Captcha URL: {captcha_url}"")            captcha_code = self.captcha.decrypt(captcha_url, input_type=""gif"")            return self._filecrypt_load_url(                url, post={""recaptcha_response_field"": captcha_code}            )        else:            return None",,"def _handle_internal_captcha(self, url):        m = re.search(self.INTERNAL_CAPTCHA_PATTERN, self.data)        if m is not None:            captcha_url = urllib.parse.urljoin(self.pyfile.url, m.group(1))            self.log_debug(f""Internal Captcha URL: {captcha_url}"")            captcha_code = self.captcha.decrypt(captcha_url, input_type=""gif"")            return self._filecrypt_load_url(                url, post={""recaptcha_response_field"": captcha_code}            )        else:            return None",ff11a3ea-f9e7-48a8-9142-94b67cb92364
decrypters,FilecryptCc.py,_handle_circle_captcha,189,211,"def _handle_circle_captcha(self, url):        m = re.search(self.CIRCLE_CAPTCHA_PATTERN, self.data)        if m is not None:            self.log_debug(                ""Circle Captcha URL: {}"".format(                    urllib.parse.urljoin(self.pyfile.url, m.group(1))                )            )            captcha_url = urllib.parse.urljoin(self.pyfile.url, m.group(1))            self.log_debug(f""Circle Captcha URL: {captcha_url}"")            captcha_code = self.captcha.decrypt(                captcha_url, input_type=""png"", output_type=""positional""            )            return self._filecrypt_load_url(                url, post={""button.x"": captcha_code[0], ""button.y"": captcha_code[1]}            )        else:            return None",,"def _handle_circle_captcha(self, url):        m = re.search(self.CIRCLE_CAPTCHA_PATTERN, self.data)        if m is not None:            self.log_debug(                ""Circle Captcha URL: {}"".format(                    urllib.parse.urljoin(self.pyfile.url, m.group(1))                )            )            captcha_url = urllib.parse.urljoin(self.pyfile.url, m.group(1))            self.log_debug(f""Circle Captcha URL: {captcha_url}"")            captcha_code = self.captcha.decrypt(                captcha_url, input_type=""png"", output_type=""positional""            )            return self._filecrypt_load_url(                url, post={""button.x"": captcha_code[0], ""button.y"": captcha_code[1]}            )        else:            return None",563f3101-e29d-4e94-8f70-287fae3f184c
decrypters,FilecryptCc.py,_handle_solvemedia_captcha,213,235,"def _handle_solvemedia_captcha(self, url):        m = re.search(self.SOLVEMEDIA_CAPTCHA_PATTERN, self.data)        if m is not None:            self.log_debug(                ""Solvemedia Captcha URL: {}"".format(                    urllib.parse.urljoin(self.pyfile.url, m.group(1))                )            )            solvemedia = SolveMedia(self.pyfile)            captcha_key = solvemedia.detect_key()            if captcha_key:                self.captcha = solvemedia                response, challenge = solvemedia.challenge(captcha_key)                return self._filecrypt_load_url(                    url,                    post={""adcopy_response"": response, ""adcopy_challenge"": challenge},                )        else:            return None",,"def _handle_solvemedia_captcha(self, url):        m = re.search(self.SOLVEMEDIA_CAPTCHA_PATTERN, self.data)        if m is not None:            self.log_debug(                ""Solvemedia Captcha URL: {}"".format(                    urllib.parse.urljoin(self.pyfile.url, m.group(1))                )            )            solvemedia = SolveMedia(self.pyfile)            captcha_key = solvemedia.detect_key()            if captcha_key:                self.captcha = solvemedia                response, challenge = solvemedia.challenge(captcha_key)                return self._filecrypt_load_url(                    url,                    post={""adcopy_response"": response, ""adcopy_challenge"": challenge},                )        else:            return None",ac6bb9ac-0dc8-4f5c-b043-a96d060dfe4d
decrypters,FilecryptCc.py,_handle_keycaptcha_captcha,237,246,"def _handle_keycaptcha_captcha(self, url):        m = re.search(self.KEY_CAPTCHA_PATTERN, self.data)        if m is not None:            self.log_debug(                ""Keycaptcha Captcha URL: {} unsupported, retrying"".format(m.group(1))            )            return """"        else:            return None",,"def _handle_keycaptcha_captcha(self, url):        m = re.search(self.KEY_CAPTCHA_PATTERN, self.data)        if m is not None:            self.log_debug(                ""Keycaptcha Captcha URL: {} unsupported, retrying"".format(m.group(1))            )            return """"        else:            return None",e8fa4158-271d-464a-bacc-54a2ce99b00b
decrypters,FilecryptCc.py,_handle_coinhive_captcha,248,259,"def _handle_coinhive_captcha(self, url):        coinhive = CoinHive(self.pyfile)        coinhive_key = coinhive.detect_key()        if coinhive_key:            self.captcha = coinhive            token = coinhive.challenge(coinhive_key)            return self._filecrypt_load_url(url, post={""coinhive-captcha-token"": token})        else:            return None",,"def _handle_coinhive_captcha(self, url):        coinhive = CoinHive(self.pyfile)        coinhive_key = coinhive.detect_key()        if coinhive_key:            self.captcha = coinhive            token = coinhive.challenge(coinhive_key)            return self._filecrypt_load_url(url, post={""coinhive-captcha-token"": token})        else:            return None",ae4db1d3-c46b-4a2e-a4ea-97c650c6f0ba
decrypters,FilecryptCc.py,_handle_recaptcha_captcha,261,274,"def _handle_recaptcha_captcha(self, url):        recaptcha = ReCaptcha(self.pyfile)        captcha_key = recaptcha.detect_key()        if captcha_key:            self.captcha = recaptcha            response = recaptcha.challenge(captcha_key)            return self._filecrypt_load_url(                url, post={""g-recaptcha-response"": response}            )        else:            return None",,"def _handle_recaptcha_captcha(self, url):        recaptcha = ReCaptcha(self.pyfile)        captcha_key = recaptcha.detect_key()        if captcha_key:            self.captcha = recaptcha            response = recaptcha.challenge(captcha_key)            return self._filecrypt_load_url(                url, post={""g-recaptcha-response"": response}            )        else:            return None",926dd043-b6f5-4e2c-a491-a6a02b1f5e81
decrypters,FilecryptCc.py,handle_dlc_container,276,288,"def handle_dlc_container(self):        m = re.search(r""const (\w+) = DownloadDLC;"", self.site_with_links)        if m is not None:            self.site_with_links = self.site_with_links.replace(m.group(1), ""DownloadDLC"")        dlcs = re.findall(self.DLC_LINK_PATTERN, self.site_with_links)        if not dlcs:            return        for dlc in dlcs:            self.urls.append(                urllib.parse.urljoin(self.pyfile.url, ""/DLC/{}.dlc"".format(dlc))            )",,"def handle_dlc_container(self):        m = re.search(r""const (\w+) = DownloadDLC;"", self.site_with_links)        if m is not None:            self.site_with_links = self.site_with_links.replace(m.group(1), ""DownloadDLC"")        dlcs = re.findall(self.DLC_LINK_PATTERN, self.site_with_links)        if not dlcs:            return        for dlc in dlcs:            self.urls.append(                urllib.parse.urljoin(self.pyfile.url, ""/DLC/{}.dlc"".format(dlc))            )",d64a3595-cb79-4568-ac29-6c0e7f4dbe81
decrypters,FilecryptCc.py,handle_weblinks,290,308,"def handle_weblinks(self):        try:            links = re.findall(self.WEBLINK_PATTERN, self.site_with_links)            for link in links:                link = ""https://filecrypt.cc/Link/{}.html"".format(link)                for i in range(5):                    self.data = self._filecrypt_load_url(link)                    m = re.search(r'https://filecrypt\.cc/index\.php\?Action=Go&id=\w+', self.data)                    if m is not None:                        headers = self._filecrypt_load_url(m.group(0), just_header=True)                        self.urls.append(headers[""location""])                        break                else:                    self.log_error(self._(""Weblink could not be found""))        except Exception as exc:            self.log_debug(f""Error decrypting weblinks: {exc}"")",,"def handle_weblinks(self):        try:            links = re.findall(self.WEBLINK_PATTERN, self.site_with_links)            for link in links:                link = ""https://filecrypt.cc/Link/{}.html"".format(link)                for i in range(5):                    self.data = self._filecrypt_load_url(link)                    m = re.search(r'https://filecrypt\.cc/index\.php\?Action=Go&id=\w+', self.data)                    if m is not None:                        headers = self._filecrypt_load_url(m.group(0), just_header=True)                        self.urls.append(headers[""location""])                        break                else:                    self.log_error(self._(""Weblink could not be found""))        except Exception as exc:            self.log_debug(f""Error decrypting weblinks: {exc}"")",67d35d98-9aea-4e00-bf34-342c15844ecf
decrypters,FilecryptCc.py,handle_CNL,310,324,"def handle_CNL(self):        try:            m = re.search(r""const (\w+) = CNLPOP;"", self.site_with_links)            if m is not None:                self.site_with_links = self.site_with_links.replace(m.group(1), ""CNLPOP"")            CNLdata = re.findall(                r'onsubmit=""CNLPOP\(\'(.*)\', \'(.*)\', \'(.*)\', \'(.*)\'\);',                self.site_with_links,            )            for index in CNLdata:                self.urls.extend(self._get_links(index[2], index[1]))        except Exception as exc:            self.log_debug(f""Error decrypting CNL: {exc}"")",,"def handle_CNL(self):        try:            m = re.search(r""const (\w+) = CNLPOP;"", self.site_with_links)            if m is not None:                self.site_with_links = self.site_with_links.replace(m.group(1), ""CNLPOP"")            CNLdata = re.findall(                r'onsubmit=""CNLPOP\(\'(.*)\', \'(.*)\', \'(.*)\', \'(.*)\'\);',                self.site_with_links,            )            for index in CNLdata:                self.urls.extend(self._get_links(index[2], index[1]))        except Exception as exc:            self.log_debug(f""Error decrypting CNL: {exc}"")",c2dc81dc-4bff-4a6f-93e0-761fa77ff000
decrypters,FilecryptCc.py,_get_links,326,341,"def _get_links(self, crypted, jk):        #: Get key and iv        key = iv = bytes.fromhex(jk)        #: Decrypt        cipher = Cipher(algorithms.AES(key), modes.CBC(iv), backend=default_backend())        decryptor = cipher.decryptor()        text = to_str(            decryptor.update(base64.b64decode(crypted)) + decryptor.finalize()        )        #: Extract links        text = text.replace(""\x00"", """").replace(""\r"", """")        links = [link for link in text.split(""\n"") if link]        return links",,"def _get_links(self, crypted, jk):        #: Get key and iv        key = iv = bytes.fromhex(jk)        #: Decrypt        cipher = Cipher(algorithms.AES(key), modes.CBC(iv), backend=default_backend())        decryptor = cipher.decryptor()        text = to_str(            decryptor.update(base64.b64decode(crypted)) + decryptor.finalize()        )        #: Extract links        text = text.replace(""\x00"", """").replace(""\r"", """")        links = [link for link in text.split(""\n"") if link]        return links",3b575e9d-7cfe-4b54-9fbf-bebe8cb76e66
decrypters,FilecryptCc.py,_filecrypt_load_url,343,350,"def _filecrypt_load_url(self, *args, **kwargs):        try:            return self.load(*args, **kwargs)        except BadHeader as exc:            if exc.code == 500:                return exc.content            else:                raise",,"def _filecrypt_load_url(self, *args, **kwargs):        try:            return self.load(*args, **kwargs)        except BadHeader as exc:            if exc.code == 500:                return exc.content            else:                raise",abef6f4e-9ab8-4549-81f1-74b97ef73ed6
decrypters,FilefactoryComFolder.py,load_page,35,36,"def load_page(self, page_n):        return self.load(self.pyfile.url, get={""page"": page_n, ""show"": 100})",,"def load_page(self, page_n):        return self.load(self.pyfile.url, get={""page"": page_n, ""show"": 100})",e628d993-3970-4385-a871-45d4dc5d4d1c
decrypters,FourChanOrg.py,decrypt,35,38,"def decrypt(self, pyfile):        pagehtml = self.load(pyfile.url)        images = set(re.findall(r'(images\.4chan\.org/[^/]*/src/[^""<]+)', pagehtml))        self.links = [urllib.parse.urljoin(""http://"", image) for image in images]",,"def decrypt(self, pyfile):        pagehtml = self.load(pyfile.url)        images = set(re.findall(r'(images\.4chan\.org/[^/]*/src/[^""<]+)', pagehtml))        self.links = [urllib.parse.urljoin(""http://"", image) for image in images]",e112d657-8f3c-4135-927e-14c92a7c75df
decrypters,FreakhareComFolder.py,load_page,35,53,"def load_page(self, page_n):        if not hasattr(self, ""f_id"") and not hasattr(self, ""f_md5""):            m = re.search(                r""http://freakshare.com/\?x=folder&f_id=(\d+)&f_md5=(\w+)"", self.data            )            if m is not None:                self.f_id = m.group(1)                self.f_md5 = m.group(2)        return self.load(            ""http://freakshare.com/"",            get={                ""x"": ""folder"",                ""f_id"": self.f_id,                ""f_md5"": self.f_md5,                ""entrys"": ""20"",                ""page"": page_n - 1,                ""order"": """",            },        )",,"def load_page(self, page_n):        if not hasattr(self, ""f_id"") and not hasattr(self, ""f_md5""):            m = re.search(                r""http://freakshare.com/\?x=folder&f_id=(\d+)&f_md5=(\w+)"", self.data            )            if m is not None:                self.f_id = m.group(1)                self.f_md5 = m.group(2)        return self.load(            ""http://freakshare.com/"",            get={                ""x"": ""folder"",                ""f_id"": self.f_id,                ""f_md5"": self.f_md5,                ""entrys"": ""20"",                ""page"": page_n - 1,                ""order"": """",            },        )",2d3b109b-d431-4e49-98c1-9096fa71c59e
decrypters,FreetexthostCom.py,get_links,30,37,"def get_links(self):        m = re.search(            r'<div id=""contentsinner"">\s*(.+)<div class=""viewcount"">', self.data, re.S        )        if m is None:            self.error(self._(""Unable to extract links""))        links = m.group(1)        return links.strip().split(""<br />\r\n"")",,"def get_links(self):        m = re.search(            r'<div id=""contentsinner"">\s*(.+)<div class=""viewcount"">', self.data, re.S        )        if m is None:            self.error(self._(""Unable to extract links""))        links = m.group(1)        return links.strip().split(""<br />\r\n"")",ff7e8d00-74ee-451c-a9eb-fe9e010387e6
